4,8,12,16,24,30,31,32,39,41,53,57,58,59,66,67,75,80,84,87
4,7,11,16,25,38,47,49,56,57,60,61,63,64,73,74,77,78,90,97
16,21,31,32,38,40,42,45,47,49,51,60,66,80,83,88,89,92,93,94
1,4,14,16,21,27,28,30,32,44,51,53,58,64,66,72,73,83,87,95
10,15,24,25,27,28,31,32,35,52,55,57,61,69,74,77,84,90,91,93
1,5,9,12,17,20,23,24,33,34,49,50,54,59,60,64,67,77,79,90
2,3,4,15,17,21,29,42,46,47,53,55,58,63,79,81,82,87,88,97
4,10,14,16,18,20,30,31,42,49,59,62,64,65,71,73,74,78,85,89
0,5,7,9,14,25,26,28,31,32,38,39,50,56,59,60,78,86,90,96
2,13,15,18,35,38,40,41,42,46,47,48,49,68,79,82,84,88,90,97
13,18,19,24,26,32,39,48,49,54,55,64,65,68,69,72,74,92,95,99
0,18,26,27,29,31,34,48,53,59,61,65,67,72,74,77,80,87,91,97
5,7,17,20,33,34,37,39,42,45,47,61,63,70,71,72,89,90,96,98
7,17,21,23,25,27,31,35,40,42,51,57,60,75,77,79,86,92,96,98
5,7,21,23,24,26,30,36,38,43,53,58,61,63,66,69,73,78,82,98
